===============================================================================
Id,TSLA,len,datetime,open,high,low,close,volume,openinterest,adjclose,MAcrossover,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
946,TSLA,946,2020-03-17 23:59:59.999989,88.0,94.37,79.2,86.04,119973000.0,0.0,86.040001,MAcrossover,946,737501.9999999999,Broker,946,10007.260000000002,10007.260000000002,BuySell,946,,,Trades - Net Profit/Loss,946,,
947,TSLA,947,2020-03-18 23:59:59.999989,77.8,80.97,70.1,72.24,118931000.0,0.0,72.244003,MAcrossover,947,737502.9999999999,Broker,947,10007.260000000002,10007.260000000002,BuySell,947,,,Trades - Net Profit/Loss,947,,
948,TSLA,948,2020-03-19 23:59:59.999989,74.94,90.4,71.69,85.53,150977500.0,0.0,85.528,MAcrossover,948,737503.9999999999,Broker,948,10007.260000000002,10007.260000000002,BuySell,948,,,Trades - Net Profit/Loss,948,,
949,TSLA,949,2020-03-20 23:59:59.999989,87.64,95.4,85.16,85.51,141427500.0,0.0,85.505997,MAcrossover,949,737504.9999999999,Broker,949,10270.180000000002,10013.650000000001,BuySell,949,,96.831,Trades - Net Profit/Loss,949,,
950,TSLA,950,2020-03-23 23:59:59.999989,86.72,88.4,82.1,86.86,82272500.0,0.0,86.858002,MAcrossover,950,737507.9999999999,Broker,950,10270.180000000002,10009.600000000002,BuySell,950,,,Trades - Net Profit/Loss,950,,
951,TSLA,951,2020-03-24 23:59:59.999989,95.46,102.74,94.8,101.0,114476000.0,0.0,101.0,MAcrossover,951,737508.9999999999,Broker,951,10270.180000000002,9967.180000000002,BuySell,951,,,Trades - Net Profit/Loss,951,,
952,TSLA,952,2020-03-25 23:59:59.999989,109.05,111.4,102.22,107.85,106113500.0,0.0,107.849998,MAcrossover,952,737509.9999999999,Broker,952,10270.180000000002,9946.630000000003,BuySell,952,,,Trades - Net Profit/Loss,952,,
953,TSLA,953,2020-03-26 23:59:59.999989,109.48,112.0,102.45,105.63,86903500.0,0.0,105.632004,MAcrossover,953,737510.9999999999,Broker,953,10270.180000000002,9953.290000000003,BuySell,953,,,Trades - Net Profit/Loss,953,,
954,TSLA,954,2020-03-27 23:59:59.999989,101.0,105.16,98.81,102.87,71887000.0,0.0,102.872002,MAcrossover,954,737511.9999999999,Broker,954,10270.180000000002,9961.570000000002,BuySell,954,,,Trades - Net Profit/Loss,954,,
955,TSLA,955,2020-03-30 23:59:59.999989,102.05,103.33,98.25,100.43,59990500.0,0.0,100.426003,MAcrossover,955,737514.9999999999,Broker,955,9964.030000000002,9964.030000000002,BuySell,955,96.77625,,Trades - Net Profit/Loss,955,,-43.22999999999999
956,TSLA,956,2020-03-31 23:59:59.999989,100.25,108.59,99.4,104.8,88857500.0,0.0,104.800003,MAcrossover,956,737515.9999999999,Broker,956,9964.030000000002,9964.030000000002,BuySell,956,,,Trades - Net Profit/Loss,956,,
957,TSLA,957,2020-04-01 23:59:59.999989,100.8,102.79,95.02,96.31,66766000.0,0.0,96.311996,MAcrossover,957,737516.9999999999,Broker,957,9964.030000000002,9964.030000000002,BuySell,957,,,Trades - Net Profit/Loss,957,,
958,TSLA,958,2020-04-02 23:59:59.999989,96.21,98.85,89.28,90.89,99292000.0,0.0,90.893997,MAcrossover,958,737517.9999999999,Broker,958,9964.030000000002,9964.030000000002,BuySell,958,,,Trades - Net Profit/Loss,958,,
959,TSLA,959,2020-04-03 23:59:59.999989,101.9,103.1,93.68,96.0,112810500.0,0.0,96.001999,MAcrossover,959,737518.9999999999,Broker,959,9964.030000000002,9964.030000000002,BuySell,959,,,Trades - Net Profit/Loss,959,,
960,TSLA,960,2020-04-06 23:59:59.999989,102.24,104.2,99.59,103.25,74509000.0,0.0,103.248001,MAcrossover,960,737521.9999999999,Broker,960,9964.030000000002,9964.030000000002,BuySell,960,,,Trades - Net Profit/Loss,960,,
961,TSLA,961,2020-04-07 23:59:59.999989,109.0,113.0,106.47,109.09,89599000.0,0.0,109.089996,MAcrossover,961,737522.9999999999,Broker,961,9964.030000000002,9964.030000000002,BuySell,961,,,Trades - Net Profit/Loss,961,,
962,TSLA,962,2020-04-08 23:59:59.999989,110.84,111.44,106.67,109.77,63280000.0,0.0,109.767998,MAcrossover,962,737523.9999999999,Broker,962,9964.030000000002,9964.030000000002,BuySell,962,,,Trades - Net Profit/Loss,962,,
963,TSLA,963,2020-04-09 23:59:59.999989,112.42,115.04,111.42,114.6,68250000.0,0.0,114.599998,MAcrossover,963,737524.9999999999,Broker,963,9964.030000000002,9964.030000000002,BuySell,963,,,Trades - Net Profit/Loss,963,,
964,TSLA,964,2020-04-13 23:59:59.999989,118.03,130.4,116.11,130.19,112377000.0,0.0,130.190002,MAcrossover,964,737528.9999999999,Broker,964,9964.030000000002,9964.030000000002,BuySell,964,,,Trades - Net Profit/Loss,964,,
965,TSLA,965,2020-04-14 23:59:59.999989,139.79,148.38,138.49,141.98,152882500.0,0.0,141.977997,MAcrossover,965,737529.9999999999,Broker,965,9964.030000000002,9964.030000000002,BuySell,965,,,Trades - Net Profit/Loss,965,,
966,TSLA,966,2020-04-15 23:59:59.999989,148.4,150.63,142.0,145.97,117885000.0,0.0,145.966003,MAcrossover,966,737530.9999999999,Broker,966,9964.030000000002,9964.030000000002,BuySell,966,,,Trades - Net Profit/Loss,966,,
967,TSLA,967,2020-04-16 23:59:59.999989,143.39,151.89,141.34,149.04,103289500.0,0.0,149.042007,MAcrossover,967,737531.9999999999,Broker,967,9964.030000000002,9964.030000000002,BuySell,967,,,Trades - Net Profit/Loss,967,,
968,TSLA,968,2020-04-17 23:59:59.999989,154.46,154.99,149.53,150.78,65641000.0,0.0,150.778,MAcrossover,968,737532.9999999999,Broker,968,9964.030000000002,9964.030000000002,BuySell,968,,,Trades - Net Profit/Loss,968,,
969,TSLA,969,2020-04-20 23:59:59.999989,146.54,153.11,142.44,149.27,73733000.0,0.0,149.272003,MAcrossover,969,737535.9999999999,Broker,969,9964.030000000002,9964.030000000002,BuySell,969,,,Trades - Net Profit/Loss,969,,
970,TSLA,970,2020-04-21 23:59:59.999989,146.02,150.67,134.76,137.34,101045500.0,0.0,137.343994,MAcrossover,970,737536.9999999999,Broker,970,9964.030000000002,9964.030000000002,BuySell,970,,,Trades - Net Profit/Loss,970,,
971,TSLA,971,2020-04-22 23:59:59.999989,140.8,146.8,137.74,146.42,70827500.0,0.0,146.421997,MAcrossover,971,737537.9999999999,Broker,971,9964.030000000002,9964.030000000002,BuySell,971,,,Trades - Net Profit/Loss,971,,
972,TSLA,972,2020-04-23 23:59:59.999989,145.52,146.8,140.63,141.13,66183500.0,0.0,141.126007,MAcrossover,972,737538.9999999999,Broker,972,9964.030000000002,9964.030000000002,BuySell,972,,,Trades - Net Profit/Loss,972,,
973,TSLA,973,2020-04-24 23:59:59.999989,142.16,146.15,139.64,145.03,66060000.0,0.0,145.029999,MAcrossover,973,737539.9999999999,Broker,973,9964.030000000002,9964.030000000002,BuySell,973,,,Trades - Net Profit/Loss,973,,
974,TSLA,974,2020-04-27 23:59:59.999989,147.52,159.9,147.0,159.75,103407000.0,0.0,159.75,MAcrossover,974,737542.9999999999,Broker,974,9964.030000000002,9964.030000000002,BuySell,974,,,Trades - Net Profit/Loss,974,,
975,TSLA,975,2020-04-28 23:59:59.999989,159.13,161.0,151.34,153.82,76110000.0,0.0,153.824005,MAcrossover,975,737543.9999999999,Broker,975,9964.030000000002,9964.030000000002,BuySell,975,,,Trades - Net Profit/Loss,975,,
976,TSLA,976,2020-04-29 23:59:59.999989,158.03,160.64,156.63,160.1,81080000.0,0.0,160.102005,MAcrossover,976,737544.9999999999,Broker,976,9489.940000000002,9970.240000000002,BuySell,976,154.28055,,Trades - Net Profit/Loss,976,,
977,TSLA,977,2020-04-30 23:59:59.999989,171.04,173.96,152.7,156.38,142359500.0,0.0,156.376007,MAcrossover,977,737545.9999999999,Broker,977,9489.940000000002,9959.080000000002,BuySell,977,,,Trades - Net Profit/Loss,977,,
978,TSLA,978,2020-05-01 23:59:59.999989,151.0,154.55,136.61,140.26,162659000.0,0.0,140.264008,MAcrossover,978,737546.9999999999,Broker,978,9489.940000000002,9910.720000000003,BuySell,978,,,Trades - Net Profit/Loss,978,,
979,TSLA,979,2020-05-04 23:59:59.999989,140.2,152.4,139.6,152.24,96185500.0,0.0,152.238007,MAcrossover,979,737549.9999999999,Broker,979,9489.940000000002,9946.660000000002,BuySell,979,,,Trades - Net Profit/Loss,979,,
980,TSLA,980,2020-05-05 23:59:59.999989,157.96,159.78,152.44,153.64,84958500.0,0.0,153.641998,MAcrossover,980,737550.9999999999,Broker,980,9489.940000000002,9950.860000000002,BuySell,980,,,Trades - Net Profit/Loss,980,,
981,TSLA,981,2020-05-06 23:59:59.999989,155.3,157.96,152.22,156.52,55616000.0,0.0,156.516006,MAcrossover,981,737551.9999999999,Broker,981,9489.940000000002,9959.500000000002,BuySell,981,,,Trades - Net Profit/Loss,981,,
982,TSLA,982,2020-05-07 23:59:59.999989,155.44,159.28,154.47,156.01,57638500.0,0.0,156.007996,MAcrossover,982,737552.9999999999,Broker,982,9956.260000000002,9956.260000000002,BuySell,982,,161.6692,Trades - Net Profit/Loss,982,,-7.77000000000001
983,TSLA,983,2020-05-08 23:59:59.999989,158.75,164.8,157.4,163.88,80432500.0,0.0,163.884003,MAcrossover,983,737553.9999999999,Broker,983,9956.260000000002,9956.260000000002,BuySell,983,,,Trades - Net Profit/Loss,983,,
984,TSLA,984,2020-05-11 23:59:59.999989,158.1,164.8,157.0,162.26,82598000.0,0.0,162.257996,MAcrossover,984,737556.9999999999,Broker,984,9956.260000000002,9956.260000000002,BuySell,984,,,Trades - Net Profit/Loss,984,,
985,TSLA,985,2020-05-12 23:59:59.999989,165.4,168.66,161.6,161.88,79534500.0,0.0,161.882004,MAcrossover,985,737557.9999999999,Broker,985,9956.260000000002,9956.260000000002,BuySell,985,,,Trades - Net Profit/Loss,985,,
986,TSLA,986,2020-05-13 23:59:59.999989,164.17,165.2,152.66,158.19,95327500.0,0.0,158.192001,MAcrossover,986,737558.9999999999,Broker,986,9956.260000000002,9956.260000000002,BuySell,986,,,Trades - Net Profit/Loss,986,,
987,TSLA,987,2020-05-14 23:59:59.999989,156.0,160.67,152.8,160.67,68411000.0,0.0,160.666,MAcrossover,987,737559.9999999999,Broker,987,9956.260000000002,9956.260000000002,BuySell,987,,,Trades - Net Profit/Loss,987,,
988,TSLA,988,2020-05-15 23:59:59.999989,158.07,161.01,157.31,159.83,52592000.0,0.0,159.834,MAcrossover,988,737560.9999999999,Broker,988,9956.260000000002,9956.260000000002,BuySell,988,,,Trades - Net Profit/Loss,988,,
989,TSLA,989,2020-05-18 23:59:59.999989,165.56,166.94,160.78,162.73,58329000.0,0.0,162.725998,MAcrossover,989,737563.9999999999,Broker,989,9956.260000000002,9956.260000000002,BuySell,989,,,Trades - Net Profit/Loss,989,,
990,TSLA,990,2020-05-19 23:59:59.999989,163.03,164.41,161.22,161.6,48182500.0,0.0,161.602005,MAcrossover,990,737564.9999999999,Broker,990,9956.260000000002,9956.260000000002,BuySell,990,,,Trades - Net Profit/Loss,990,,
991,TSLA,991,2020-05-20 23:59:59.999989,164.1,165.2,162.36,163.11,36546500.0,0.0,163.112,MAcrossover,991,737565.9999999999,Broker,991,9956.260000000002,9956.260000000002,BuySell,991,,,Trades - Net Profit/Loss,991,,
992,TSLA,992,2020-05-21 23:59:59.999989,163.2,166.5,159.2,165.52,61273000.0,0.0,165.520004,MAcrossover,992,737566.9999999999,Broker,992,9956.260000000002,9956.260000000002,BuySell,992,,,Trades - Net Profit/Loss,992,,
993,TSLA,993,2020-05-22 23:59:59.999989,164.43,166.36,162.4,163.38,49937500.0,0.0,163.376007,MAcrossover,993,737567.9999999999,Broker,993,9956.260000000002,9956.260000000002,BuySell,993,,,Trades - Net Profit/Loss,993,,
994,TSLA,994,2020-05-26 23:59:59.999989,166.9,166.92,163.14,163.77,40448500.0,0.0,163.774002,MAcrossover,994,737571.9999999999,Broker,994,9956.260000000002,9956.260000000002,BuySell,994,,,Trades - Net Profit/Loss,994,,
995,TSLA,995,2020-05-27 23:59:59.999989,164.17,165.54,157.0,164.05,57747500.0,0.0,164.046005,MAcrossover,995,737572.9999999999,Broker,995,9956.260000000002,9956.260000000002,BuySell,995,,,Trades - Net Profit/Loss,995,,
996,TSLA,996,2020-05-28 23:59:59.999989,162.7,164.95,160.34,161.16,36278000.0,0.0,161.162003,MAcrossover,996,737573.9999999999,Broker,996,9956.260000000002,9956.260000000002,BuySell,996,,,Trades - Net Profit/Loss,996,,
997,TSLA,997,2020-05-29 23:59:59.999989,161.75,167.0,160.84,167.0,58822500.0,0.0,167.0,MAcrossover,997,737574.9999999999,Broker,997,9956.260000000002,9956.260000000002,BuySell,997,,,Trades - Net Profit/Loss,997,,
998,TSLA,998,2020-06-01 23:59:59.999989,171.6,179.8,170.82,179.62,74697500.0,0.0,179.619995,MAcrossover,998,737577.9999999999,Broker,998,9956.260000000002,9956.260000000002,BuySell,998,,,Trades - Net Profit/Loss,998,,
999,TSLA,999,2020-06-02 23:59:59.999989,178.94,181.73,174.2,176.31,67828000.0,0.0,176.311996,MAcrossover,999,737578.9999999999,Broker,999,9956.260000000002,9956.260000000002,BuySell,999,,,Trades - Net Profit/Loss,999,,
1000,TSLA,1000,2020-06-03 23:59:59.999989,177.62,179.59,176.02,176.59,39747500.0,0.0,176.591995,MAcrossover,1000,737579.9999999999,Broker,1000,9956.260000000002,9956.260000000002,BuySell,1000,,,Trades - Net Profit/Loss,1000,,
1001,TSLA,1001,2020-06-04 23:59:59.999989,177.98,179.15,171.69,172.88,44438500.0,0.0,172.876007,MAcrossover,1001,737580.9999999999,Broker,1001,9956.260000000002,9956.260000000002,BuySell,1001,,,Trades - Net Profit/Loss,1001,,
1002,TSLA,1002,2020-06-05 23:59:59.999989,175.57,177.3,173.24,177.13,39059500.0,0.0,177.132004,MAcrossover,1002,737581.9999999999,Broker,1002,9956.260000000002,9956.260000000002,BuySell,1002,,,Trades - Net Profit/Loss,1002,,
1003,TSLA,1003,2020-06-08 23:59:59.999989,183.8,190.0,181.83,189.98,70873500.0,0.0,189.983994,MAcrossover,1003,737584.9999999999,Broker,1003,9956.260000000002,9956.260000000002,BuySell,1003,,,Trades - Net Profit/Loss,1003,,
1004,TSLA,1004,2020-06-09 23:59:59.999989,188.0,190.89,184.79,188.13,56941000.0,0.0,188.134003,MAcrossover,1004,737585.9999999999,Broker,1004,9956.260000000002,9956.260000000002,BuySell,1004,,,Trades - Net Profit/Loss,1004,,
1005,TSLA,1005,2020-06-10 23:59:59.999989,198.38,205.5,196.5,205.01,92817000.0,0.0,205.009995,MAcrossover,1005,737586.9999999999,Broker,1005,9956.260000000002,9956.260000000002,BuySell,1005,,,Trades - Net Profit/Loss,1005,,
1006,TSLA,1006,2020-06-11 23:59:59.999989,198.04,203.79,194.4,194.57,79582500.0,0.0,194.567993,MAcrossover,1006,737587.9999999999,Broker,1006,9956.260000000002,9956.260000000002,BuySell,1006,,,Trades - Net Profit/Loss,1006,,
1007,TSLA,1007,2020-06-12 23:59:59.999989,196.0,197.6,182.52,187.06,83817000.0,0.0,187.056,MAcrossover,1007,737588.9999999999,Broker,1007,9956.260000000002,9956.260000000002,BuySell,1007,,,Trades - Net Profit/Loss,1007,,
1008,TSLA,1008,2020-06-15 23:59:59.999989,183.56,199.77,181.7,198.18,78486000.0,0.0,198.179993,MAcrossover,1008,737591.9999999999,Broker,1008,9956.260000000002,9956.260000000002,BuySell,1008,,,Trades - Net Profit/Loss,1008,,
1009,TSLA,1009,2020-06-16 23:59:59.999989,202.37,202.58,192.48,196.43,70255500.0,0.0,196.425995,MAcrossover,1009,737592.9999999999,Broker,1009,9956.260000000002,9956.260000000002,BuySell,1009,,,Trades - Net Profit/Loss,1009,,
1010,TSLA,1010,2020-06-17 23:59:59.999989,197.54,201.0,196.51,198.36,49454000.0,0.0,198.358002,MAcrossover,1010,737593.9999999999,Broker,1010,9956.260000000002,9956.260000000002,BuySell,1010,,,Trades - Net Profit/Loss,1010,,
1011,TSLA,1011,2020-06-18 23:59:59.999989,200.6,203.84,198.89,200.79,48759500.0,0.0,200.792007,MAcrossover,1011,737594.9999999999,Broker,1011,9956.260000000002,9956.260000000002,BuySell,1011,,,Trades - Net Profit/Loss,1011,,
1012,TSLA,1012,2020-06-19 23:59:59.999989,202.56,203.19,198.27,200.18,43398500.0,0.0,200.179993,MAcrossover,1012,737595.9999999999,Broker,1012,9956.260000000002,9956.260000000002,BuySell,1012,,,Trades - Net Profit/Loss,1012,,
1013,TSLA,1013,2020-06-22 23:59:59.999989,199.99,201.78,198.0,198.86,31812000.0,0.0,198.863998,MAcrossover,1013,737598.9999999999,Broker,1013,9956.260000000002,9956.260000000002,BuySell,1013,,,Trades - Net Profit/Loss,1013,,
1014,TSLA,1014,2020-06-23 23:59:59.999989,199.78,202.4,198.8,200.36,31826500.0,0.0,200.356003,MAcrossover,1014,737599.9999999999,Broker,1014,9956.260000000002,9956.260000000002,BuySell,1014,,,Trades - Net Profit/Loss,1014,,
1015,TSLA,1015,2020-06-24 23:59:59.999989,198.82,200.18,190.63,192.17,54798000.0,0.0,192.169998,MAcrossover,1015,737600.9999999999,Broker,1015,9956.260000000002,9956.260000000002,BuySell,1015,,,Trades - Net Profit/Loss,1015,,
1016,TSLA,1016,2020-06-25 23:59:59.999989,190.85,197.2,187.43,197.2,46272500.0,0.0,197.195999,MAcrossover,1016,737601.9999999999,Broker,1016,9956.260000000002,9956.260000000002,BuySell,1016,,,Trades - Net Profit/Loss,1016,,
1017,TSLA,1017,2020-06-26 23:59:59.999989,198.96,199.0,190.97,191.95,44274500.0,0.0,191.947998,MAcrossover,1017,737602.9999999999,Broker,1017,9956.260000000002,9956.260000000002,BuySell,1017,,,Trades - Net Profit/Loss,1017,,
1018,TSLA,1018,2020-06-29 23:59:59.999989,193.8,202.0,189.7,201.87,45132000.0,0.0,201.869995,MAcrossover,1018,737605.9999999999,Broker,1018,9956.260000000002,9956.260000000002,BuySell,1018,,,Trades - Net Profit/Loss,1018,,
1019,TSLA,1019,2020-06-30 23:59:59.999989,201.3,217.54,200.75,215.96,84592500.0,0.0,215.962006,MAcrossover,1019,737606.9999999999,Broker,1019,9956.260000000002,9956.260000000002,BuySell,1019,,,Trades - Net Profit/Loss,1019,,
1020,TSLA,1020,2020-07-01 23:59:59.999989,216.6,227.07,216.1,223.93,66634500.0,0.0,223.925995,MAcrossover,1020,737607.9999999999,Broker,1020,9956.260000000002,9956.260000000002,BuySell,1020,,,Trades - Net Profit/Loss,1020,,
1021,TSLA,1021,2020-07-02 23:59:59.999989,244.3,245.6,237.12,241.73,86250500.0,0.0,241.731995,MAcrossover,1021,737608.9999999999,Broker,1021,9956.260000000002,9956.260000000002,BuySell,1021,,,Trades - Net Profit/Loss,1021,,
1022,TSLA,1022,2020-07-06 23:59:59.999989,255.34,275.56,253.21,274.32,102849500.0,0.0,274.31601,MAcrossover,1022,737612.9999999999,Broker,1022,9956.260000000002,9956.260000000002,BuySell,1022,,,Trades - Net Profit/Loss,1022,,
1023,TSLA,1023,2020-07-07 23:59:59.999989,281.0,285.9,267.34,277.97,107448500.0,0.0,277.971985,MAcrossover,1023,737613.9999999999,Broker,1023,9956.260000000002,9956.260000000002,BuySell,1023,,,Trades - Net Profit/Loss,1023,,
1024,TSLA,1024,2020-07-08 23:59:59.999989,281.0,283.45,262.27,273.18,81556500.0,0.0,273.175995,MAcrossover,1024,737614.9999999999,Broker,1024,9956.260000000002,9956.260000000002,BuySell,1024,,,Trades - Net Profit/Loss,1024,,
1025,TSLA,1025,2020-07-09 23:59:59.999989,279.4,281.71,270.26,278.86,58588000.0,0.0,278.855988,MAcrossover,1025,737615.9999999999,Broker,1025,9956.260000000002,9956.260000000002,BuySell,1025,,,Trades - Net Profit/Loss,1025,,
1026,TSLA,1026,2020-07-10 23:59:59.999989,279.2,309.78,275.2,308.93,116688000.0,0.0,308.929993,MAcrossover,1026,737616.9999999999,Broker,1026,9956.260000000002,9956.260000000002,BuySell,1026,,,Trades - Net Profit/Loss,1026,,
1027,TSLA,1027,2020-07-13 23:59:59.999989,331.8,359.0,294.22,299.41,194927000.0,0.0,299.411987,MAcrossover,1027,737619.9999999999,Broker,1027,9956.260000000002,9956.260000000002,BuySell,1027,,,Trades - Net Profit/Loss,1027,,
1028,TSLA,1028,2020-07-14 23:59:59.999989,311.2,318.0,286.2,303.36,117090500.0,0.0,303.359985,MAcrossover,1028,737620.9999999999,Broker,1028,9956.260000000002,9956.260000000002,BuySell,1028,,,Trades - Net Profit/Loss,1028,,
1029,TSLA,1029,2020-07-15 23:59:59.999989,308.6,310.0,291.4,309.2,81839000.0,0.0,309.201996,MAcrossover,1029,737621.9999999999,Broker,1029,9956.260000000002,9956.260000000002,BuySell,1029,,,Trades - Net Profit/Loss,1029,,
1030,TSLA,1030,2020-07-16 23:59:59.999989,295.43,306.34,293.2,300.13,71504000.0,0.0,300.127991,MAcrossover,1030,737622.9999999999,Broker,1030,9956.260000000002,9956.260000000002,BuySell,1030,,,Trades - Net Profit/Loss,1030,,
1031,TSLA,1031,2020-07-17 23:59:59.999989,302.69,307.5,298.0,300.17,46650000.0,0.0,300.167999,MAcrossover,1031,737623.9999999999,Broker,1031,9956.260000000002,9956.260000000002,BuySell,1031,,,Trades - Net Profit/Loss,1031,,
1032,TSLA,1032,2020-07-20 23:59:59.999989,303.8,330.0,297.6,328.6,85607000.0,0.0,328.600006,MAcrossover,1032,737626.9999999999,Broker,1032,9956.260000000002,9956.260000000002,BuySell,1032,,,Trades - Net Profit/Loss,1032,,
1033,TSLA,1033,2020-07-21 23:59:59.999989,327.99,335.0,311.6,313.67,80536000.0,0.0,313.671997,MAcrossover,1033,737627.9999999999,Broker,1033,9956.260000000002,9956.260000000002,BuySell,1033,,,Trades - Net Profit/Loss,1033,,
1034,TSLA,1034,2020-07-22 23:59:59.999989,319.8,325.28,312.4,318.47,70805500.0,0.0,318.466003,MAcrossover,1034,737628.9999999999,Broker,1034,9956.260000000002,9956.260000000002,BuySell,1034,,,Trades - Net Profit/Loss,1034,,
1035,TSLA,1035,2020-07-23 23:59:59.999989,335.79,337.8,296.15,302.61,121642500.0,0.0,302.614014,MAcrossover,1035,737629.9999999999,Broker,1035,9956.260000000002,9956.260000000002,BuySell,1035,,,Trades - Net Profit/Loss,1035,,
1036,TSLA,1036,2020-07-24 23:59:59.999989,283.2,293.0,273.31,283.4,96983000.0,0.0,283.399994,MAcrossover,1036,737630.9999999999,Broker,1036,9956.260000000002,9956.260000000002,BuySell,1036,,,Trades - Net Profit/Loss,1036,,
1037,TSLA,1037,2020-07-27 23:59:59.999989,287.0,309.59,282.6,307.92,80243500.0,0.0,307.920013,MAcrossover,1037,737633.9999999999,Broker,1037,9956.260000000002,9956.260000000002,BuySell,1037,,,Trades - Net Profit/Loss,1037,,
1038,TSLA,1038,2020-07-28 23:59:59.999989,300.8,312.94,294.88,295.3,79043500.0,0.0,295.298004,MAcrossover,1038,737634.9999999999,Broker,1038,9956.260000000002,9956.260000000002,BuySell,1038,,,Trades - Net Profit/Loss,1038,,
1039,TSLA,1039,2020-07-29 23:59:59.999989,300.2,306.96,297.4,299.82,47134500.0,0.0,299.821991,MAcrossover,1039,737635.9999999999,Broker,1039,9956.260000000002,9956.260000000002,BuySell,1039,,,Trades - Net Profit/Loss,1039,,
1040,TSLA,1040,2020-07-30 23:59:59.999989,297.6,302.65,294.2,297.5,38105000.0,0.0,297.497986,MAcrossover,1040,737636.9999999999,Broker,1040,9956.260000000002,9956.260000000002,BuySell,1040,,,Trades - Net Profit/Loss,1040,,
1041,TSLA,1041,2020-07-31 23:59:59.999989,303.0,303.41,284.2,286.15,61041000.0,0.0,286.152008,MAcrossover,1041,737637.9999999999,Broker,1041,9956.260000000002,9956.260000000002,BuySell,1041,,,Trades - Net Profit/Loss,1041,,
1042,TSLA,1042,2020-08-03 23:59:59.999989,289.84,301.96,288.88,297.0,44046500.0,0.0,297.0,MAcrossover,1042,737640.9999999999,Broker,1042,9956.260000000002,9956.260000000002,BuySell,1042,,,Trades - Net Profit/Loss,1042,,
1043,TSLA,1043,2020-08-04 23:59:59.999989,299.0,305.48,292.4,297.4,42075000.0,0.0,297.399994,MAcrossover,1043,737641.9999999999,Broker,1043,9956.260000000002,9956.260000000002,BuySell,1043,,,Trades - Net Profit/Loss,1043,,
1044,TSLA,1044,2020-08-05 23:59:59.999989,298.6,299.97,293.66,297.0,24739000.0,0.0,297.003998,MAcrossover,1044,737642.9999999999,Broker,1044,9956.260000000002,9956.260000000002,BuySell,1044,,,Trades - Net Profit/Loss,1044,,
1045,TSLA,1045,2020-08-06 23:59:59.999989,298.17,303.46,295.45,297.92,29961500.0,0.0,297.915985,MAcrossover,1045,737643.9999999999,Broker,1045,9956.260000000002,9956.260000000002,BuySell,1045,,,Trades - Net Profit/Loss,1045,,
1046,TSLA,1046,2020-08-07 23:59:59.999989,299.91,299.95,283.0,290.54,44482000.0,0.0,290.541992,MAcrossover,1046,737644.9999999999,Broker,1046,9956.260000000002,9956.260000000002,BuySell,1046,,,Trades - Net Profit/Loss,1046,,
1047,TSLA,1047,2020-08-10 23:59:59.999989,289.6,291.5,277.17,283.71,37611500.0,0.0,283.713989,MAcrossover,1047,737647.9999999999,Broker,1047,9956.260000000002,9956.260000000002,BuySell,1047,,,Trades - Net Profit/Loss,1047,,
1048,TSLA,1048,2020-08-11 23:59:59.999989,279.2,284.0,273.0,274.88,43129000.0,0.0,274.877991,MAcrossover,1048,737648.9999999999,Broker,1048,9956.260000000002,9956.260000000002,BuySell,1048,,,Trades - Net Profit/Loss,1048,,
1049,TSLA,1049,2020-08-12 23:59:59.999989,294.0,317.0,287.0,310.95,109147000.0,0.0,310.951996,MAcrossover,1049,737649.9999999999,Broker,1049,9956.260000000002,9956.260000000002,BuySell,1049,,,Trades - Net Profit/Loss,1049,,
1050,TSLA,1050,2020-08-13 23:59:59.999989,322.2,330.24,313.45,324.2,102126500.0,0.0,324.200012,MAcrossover,1050,737650.9999999999,Broker,1050,9956.260000000002,9956.260000000002,BuySell,1050,,,Trades - Net Profit/Loss,1050,,
1051,TSLA,1051,2020-08-14 23:59:59.999989,333.0,333.76,325.33,330.14,62888000.0,0.0,330.141998,MAcrossover,1051,737651.9999999999,Broker,1051,9956.260000000002,9956.260000000002,BuySell,1051,,,Trades - Net Profit/Loss,1051,,
1052,TSLA,1052,2020-08-17 23:59:59.999989,335.4,369.17,334.57,367.13,101211500.0,0.0,367.127991,MAcrossover,1052,737654.9999999999,Broker,1052,9956.260000000002,9956.260000000002,BuySell,1052,,,Trades - Net Profit/Loss,1052,,
1053,TSLA,1053,2020-08-18 23:59:59.999989,379.8,384.78,369.02,377.42,82372500.0,0.0,377.417999,MAcrossover,1053,737655.9999999999,Broker,1053,9956.260000000002,9956.260000000002,BuySell,1053,,,Trades - Net Profit/Loss,1053,,
1054,TSLA,1054,2020-08-19 23:59:59.999989,373.0,382.2,368.24,375.71,61026500.0,0.0,375.705994,MAcrossover,1054,737656.9999999999,Broker,1054,9956.260000000002,9956.260000000002,BuySell,1054,,,Trades - Net Profit/Loss,1054,,
1055,TSLA,1055,2020-08-20 23:59:59.999989,372.14,404.4,371.41,400.37,103059000.0,0.0,400.365997,MAcrossover,1055,737657.9999999999,Broker,1055,9956.260000000002,9956.260000000002,BuySell,1055,,,Trades - Net Profit/Loss,1055,,
