===============================================================================
Id,TSLA_data,len,datetime,open,high,low,close,volume,openinterest,GoldCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
6092,TSLA_data,6092,2021-06-01 12:51:00,627.2347,627.3233,626.665,627.14,28540.0,28540.0,GoldCross,6092,737942.5354166667,Broker,6092,10000.0,10000.0,BuySell,6092,,,Trades - Net Profit/Loss,6092,,
6093,TSLA_data,6093,2021-06-01 12:50:00,627.685,627.745,627.13,627.345,30464.0,30464.0,GoldCross,6093,737942.5347222222,Broker,6093,10000.0,10000.0,BuySell,6093,,,Trades - Net Profit/Loss,6093,,
6094,TSLA_data,6094,2021-06-01 12:49:00,627.79,628.1699,627.5001,627.75,49676.0,49676.0,GoldCross,6094,737942.5340277777,Broker,6094,10000.0,10000.0,BuySell,6094,,,Trades - Net Profit/Loss,6094,,
6095,TSLA_data,6095,2021-06-01 12:48:00,627.76,628.049,627.68,627.8031,28157.0,28157.0,GoldCross,6095,737942.5333333333,Broker,6095,10000.0,10000.0,BuySell,6095,,,Trades - Net Profit/Loss,6095,,
6096,TSLA_data,6096,2021-06-01 12:47:00,627.97,628.06,627.69,627.8,52901.0,52901.0,GoldCross,6096,737942.5326388889,Broker,6096,10000.0,10000.0,BuySell,6096,,,Trades - Net Profit/Loss,6096,,
6097,TSLA_data,6097,2021-06-01 12:46:00,627.36,627.99,627.21,627.8618,48650.0,48650.0,GoldCross,6097,737942.5319444444,Broker,6097,10000.0,10000.0,BuySell,6097,,,Trades - Net Profit/Loss,6097,,
6098,TSLA_data,6098,2021-06-01 12:45:00,627.4,627.6767,627.16,627.3976,54725.0,54725.0,GoldCross,6098,737942.53125,Broker,6098,10000.0,10000.0,BuySell,6098,,,Trades - Net Profit/Loss,6098,,
6099,TSLA_data,6099,2021-06-01 12:44:00,626.615,627.45,626.615,627.395,56393.0,56393.0,GoldCross,6099,737942.5305555556,Broker,6099,10000.0,10000.0,BuySell,6099,,,Trades - Net Profit/Loss,6099,,
6100,TSLA_data,6100,2021-06-01 12:43:00,626.18,626.64,626.1,626.5699,20902.0,20902.0,GoldCross,6100,737942.5298611111,Broker,6100,10000.0,10000.0,BuySell,6100,,,Trades - Net Profit/Loss,6100,,
6101,TSLA_data,6101,2021-06-01 12:42:00,626.21,626.38,625.7,626.14,27148.0,27148.0,GoldCross,6101,737942.5291666667,Broker,6101,10000.0,10000.0,BuySell,6101,,,Trades - Net Profit/Loss,6101,,
6102,TSLA_data,6102,2021-06-01 12:41:00,626.355,626.38,626.06,626.11,16538.0,16538.0,GoldCross,6102,737942.5284722223,Broker,6102,10000.0,10000.0,BuySell,6102,,,Trades - Net Profit/Loss,6102,,
6103,TSLA_data,6103,2021-06-01 12:40:00,626.26,626.46,626.19,626.19,18887.0,18887.0,GoldCross,6103,737942.5277777778,Broker,6103,10000.0,10000.0,BuySell,6103,,,Trades - Net Profit/Loss,6103,,
6104,TSLA_data,6104,2021-06-01 12:39:00,626.46,626.49,625.76,626.2,35212.0,35212.0,GoldCross,6104,737942.5270833333,Broker,6104,10000.0,10000.0,BuySell,6104,,,Trades - Net Profit/Loss,6104,,
6105,TSLA_data,6105,2021-06-01 12:38:00,626.6301,626.885,626.4563,626.4563,11192.0,11192.0,GoldCross,6105,737942.526388889,Broker,6105,10000.0,10000.0,BuySell,6105,,,Trades - Net Profit/Loss,6105,,
6106,TSLA_data,6106,2021-06-01 12:37:00,626.663,626.83,626.35,626.69,17881.0,17881.0,GoldCross,6106,737942.5256944444,Broker,6106,10000.0,10000.0,BuySell,6106,,,Trades - Net Profit/Loss,6106,,
6107,TSLA_data,6107,2021-06-01 12:36:00,626.8756,626.8756,626.45,626.68,13691.0,13691.0,GoldCross,6107,737942.525,Broker,6107,10000.0,10000.0,BuySell,6107,,,Trades - Net Profit/Loss,6107,,
6108,TSLA_data,6108,2021-06-01 12:35:00,627.12,627.25,626.3807,626.7,31093.0,31093.0,GoldCross,6108,737942.5243055555,Broker,6108,10000.0,10000.0,BuySell,6108,,,Trades - Net Profit/Loss,6108,,
6109,TSLA_data,6109,2021-06-01 12:34:00,627.0971,627.38,626.9436,627.07,25436.0,25436.0,GoldCross,6109,737942.5236111111,Broker,6109,10000.0,10000.0,BuySell,6109,,,Trades - Net Profit/Loss,6109,,
6110,TSLA_data,6110,2021-06-01 12:33:00,627.24,627.3299,626.85,627.2,30028.0,30028.0,GoldCross,6110,737942.5229166667,Broker,6110,10000.0,10000.0,BuySell,6110,,,Trades - Net Profit/Loss,6110,,
6111,TSLA_data,6111,2021-06-01 12:32:00,627.11,627.33,627.0759,627.2216,51537.0,51537.0,GoldCross,6111,737942.5222222222,Broker,6111,10000.0,10000.0,BuySell,6111,,,Trades - Net Profit/Loss,6111,,
6112,TSLA_data,6112,2021-06-01 12:31:00,626.6495,627.17,626.452,627.1,66759.0,66759.0,GoldCross,6112,737942.5215277778,Broker,6112,10000.0,10000.0,BuySell,6112,,,Trades - Net Profit/Loss,6112,,
6113,TSLA_data,6113,2021-06-01 12:30:00,626.57,626.9,626.525,626.5901,45579.0,45579.0,GoldCross,6113,737942.5208333334,Broker,6113,10000.0,10000.0,BuySell,6113,,,Trades - Net Profit/Loss,6113,,
6114,TSLA_data,6114,2021-06-01 12:29:00,626.7274,626.88,626.3815,626.56,37806.0,37806.0,GoldCross,6114,737942.5201388889,Broker,6114,10000.0,10000.0,BuySell,6114,,,Trades - Net Profit/Loss,6114,,
6115,TSLA_data,6115,2021-06-01 12:28:00,626.6,626.83,626.33,626.7999,34659.0,34659.0,GoldCross,6115,737942.5194444444,Broker,6115,10000.0,10000.0,BuySell,6115,,,Trades - Net Profit/Loss,6115,,
6116,TSLA_data,6116,2021-06-01 12:27:00,626.465,626.75,626.3,626.5785,29567.0,29567.0,GoldCross,6116,737942.51875,Broker,6116,10000.0,10000.0,BuySell,6116,,,Trades - Net Profit/Loss,6116,,
6117,TSLA_data,6117,2021-06-01 12:26:00,626.4,626.5799,626.0,626.3684,29295.0,29295.0,GoldCross,6117,737942.5180555555,Broker,6117,10000.0,10000.0,BuySell,6117,,,Trades - Net Profit/Loss,6117,,
6118,TSLA_data,6118,2021-06-01 12:25:00,626.26,626.46,626.13,626.365,20354.0,20354.0,GoldCross,6118,737942.5173611111,Broker,6118,10000.0,10000.0,BuySell,6118,,,Trades - Net Profit/Loss,6118,,
6119,TSLA_data,6119,2021-06-01 12:24:00,626.77,626.8499,626.0485,626.22,59119.0,59119.0,GoldCross,6119,737942.5166666667,Broker,6119,10000.0,10000.0,BuySell,6119,,,Trades - Net Profit/Loss,6119,,
6120,TSLA_data,6120,2021-06-01 12:23:00,626.3662,626.762,626.2442,626.6942,47406.0,47406.0,GoldCross,6120,737942.5159722222,Broker,6120,10000.0,10000.0,BuySell,6120,,,Trades - Net Profit/Loss,6120,,
6121,TSLA_data,6121,2021-06-01 12:22:00,626.07,626.49,626.0,626.1901,23507.0,23507.0,GoldCross,6121,737942.5152777778,Broker,6121,10000.0,10000.0,BuySell,6121,,,Trades - Net Profit/Loss,6121,,
6122,TSLA_data,6122,2021-06-01 12:21:00,626.2862,626.4425,625.81,626.0711,35769.0,35769.0,GoldCross,6122,737942.5145833333,Broker,6122,10000.0,10000.0,BuySell,6122,,,Trades - Net Profit/Loss,6122,,
6123,TSLA_data,6123,2021-06-01 12:20:00,626.1529,626.88,626.0606,626.165,75917.0,75917.0,GoldCross,6123,737942.5138888889,Broker,6123,10000.0,10000.0,BuySell,6123,,,Trades - Net Profit/Loss,6123,,
6124,TSLA_data,6124,2021-06-01 12:19:00,625.3799,626.25,625.3799,626.0553,38985.0,38985.0,GoldCross,6124,737942.5131944445,Broker,6124,10000.0,10000.0,BuySell,6124,,,Trades - Net Profit/Loss,6124,,
6125,TSLA_data,6125,2021-06-01 12:18:00,625.095,625.4471,625.0156,625.3843,18866.0,18866.0,GoldCross,6125,737942.5125,Broker,6125,10000.0,10000.0,BuySell,6125,,,Trades - Net Profit/Loss,6125,,
6126,TSLA_data,6126,2021-06-01 12:17:00,625.47,625.6,625.06,625.06,18631.0,18631.0,GoldCross,6126,737942.5118055556,Broker,6126,10000.0,10000.0,BuySell,6126,,,Trades - Net Profit/Loss,6126,,
6127,TSLA_data,6127,2021-06-01 12:16:00,625.3,625.69,625.2,625.4697,34651.0,34651.0,GoldCross,6127,737942.5111111111,Broker,6127,10000.0,10000.0,BuySell,6127,,,Trades - Net Profit/Loss,6127,,
6128,TSLA_data,6128,2021-06-01 12:15:00,625.0,625.5,624.59,625.3595,44047.0,44047.0,GoldCross,6128,737942.5104166666,Broker,6128,10000.0,10000.0,BuySell,6128,,,Trades - Net Profit/Loss,6128,,
